epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1886.55,0.49808,0.34434,0.82387,0.98728,0.99408,0.995,0.93656,0.32327,0.24362,0.78318,0.000327202,0.000327202,0.000327202
186,1896.55,0.47037,0.32715,0.80693,0.98588,0.99778,0.995,0.93676,0.33108,0.24142,0.78349,0.000324453,0.000324453,0.000324453
187,1906.32,0.48639,0.32406,0.81002,0.98265,0.99862,0.99267,0.93271,0.33134,0.24916,0.7841,0.000321705,0.000321705,0.000321705
188,1916.22,0.49099,0.33772,0.81877,0.98466,1,0.99325,0.92655,0.34117,0.2505,0.78318,0.000318956,0.000318956,0.000318956
189,1926.09,0.48023,0.33021,0.82254,0.99372,1,0.995,0.93643,0.33543,0.23807,0.78262,0.000316207,0.000316207,0.000316207
190,1936.15,0.47589,0.3265,0.81736,0.993,0.9997,0.995,0.93284,0.33474,0.23299,0.78351,0.000313458,0.000313458,0.000313458
191,1945.99,0.47324,0.32158,0.81809,0.98984,1,0.995,0.93923,0.32247,0.23915,0.78323,0.000310709,0.000310709,0.000310709
192,1955.96,0.48272,0.33735,0.82324,0.99285,0.99669,0.995,0.9461,0.30556,0.23432,0.78076,0.00030796,0.00030796,0.00030796
193,1965.8,0.46545,0.32519,0.81285,0.99434,0.99841,0.995,0.94006,0.30388,0.23127,0.78186,0.000305211,0.000305211,0.000305211
194,1975.81,0.47799,0.31781,0.81296,0.98759,0.99629,0.995,0.94456,0.32044,0.2368,0.78379,0.000302462,0.000302462,0.000302462
195,1985.89,0.46396,0.32407,0.81594,0.97795,1,0.995,0.94487,0.31237,0.23136,0.78386,0.000299713,0.000299713,0.000299713
196,1995.99,0.47065,0.32292,0.81728,0.99264,0.99828,0.995,0.93077,0.32011,0.2323,0.78436,0.000296964,0.000296964,0.000296964
197,2005.92,0.46546,0.31628,0.81991,0.99312,0.99536,0.995,0.9299,0.32763,0.23661,0.78348,0.000294216,0.000294216,0.000294216
198,2016.09,0.47367,0.32506,0.8186,0.99574,0.99405,0.99477,0.92983,0.32256,0.23841,0.78325,0.000291467,0.000291467,0.000291467
199,2026.06,0.47489,0.32248,0.81313,0.99262,0.99848,0.995,0.93771,0.31357,0.23188,0.7833,0.000288718,0.000288718,0.000288718
200,2036.13,0.47829,0.32555,0.81538,0.98479,0.99805,0.995,0.93545,0.32421,0.23411,0.78374,0.000285969,0.000285969,0.000285969
201,2046.06,0.46012,0.32289,0.81568,0.98669,0.99908,0.995,0.93863,0.31922,0.23052,0.78181,0.00028322,0.00028322,0.00028322
202,2056.1,0.4928,0.3363,0.823,0.99198,1,0.995,0.92657,0.34004,0.23811,0.78385,0.000280471,0.000280471,0.000280471
203,2066.02,0.47336,0.33394,0.81911,0.99584,1,0.995,0.92396,0.33561,0.22932,0.78219,0.000277722,0.000277722,0.000277722
204,2075.9,0.47576,0.32703,0.8152,0.99371,1,0.995,0.94025,0.31751,0.23857,0.78259,0.000274973,0.000274973,0.000274973
205,2085.94,0.46509,0.31622,0.81598,0.98787,0.99433,0.995,0.93909,0.30415,0.23148,0.7802,0.000272224,0.000272224,0.000272224
206,2095.92,0.46592,0.32371,0.80955,0.9839,0.99648,0.995,0.94514,0.3095,0.23151,0.782,0.000269475,0.000269475,0.000269475
207,2106.05,0.45628,0.31993,0.81329,0.99125,0.99942,0.995,0.94455,0.31152,0.22958,0.78188,0.000266727,0.000266727,0.000266727
208,2116.2,0.45251,0.31329,0.81746,0.99392,0.99527,0.995,0.93973,0.31459,0.2347,0.78177,0.000263978,0.000263978,0.000263978
209,2126.18,0.45703,0.31765,0.8081,0.99237,0.99023,0.995,0.9382,0.30426,0.22986,0.78183,0.000261229,0.000261229,0.000261229
210,2136.18,0.47915,0.32668,0.81714,0.99044,0.99676,0.995,0.93529,0.32237,0.2359,0.78199,0.00025848,0.00025848,0.00025848
211,2146.21,0.4642,0.31322,0.8191,0.99469,1,0.995,0.93574,0.32379,0.23539,0.78299,0.000255731,0.000255731,0.000255731
212,2156.21,0.4664,0.31404,0.81123,0.99455,0.99961,0.995,0.93241,0.31545,0.22558,0.78252,0.000252982,0.000252982,0.000252982
213,2166.26,0.4504,0.30395,0.81156,0.98867,0.99837,0.995,0.93187,0.33566,0.23133,0.78276,0.000250233,0.000250233,0.000250233
214,2176.16,0.46858,0.32209,0.81196,0.98475,0.99448,0.995,0.92884,0.32346,0.22756,0.78327,0.000247484,0.000247484,0.000247484
215,2186.06,0.45665,0.31158,0.81325,0.98897,0.99475,0.995,0.93688,0.31455,0.22747,0.78292,0.000244735,0.000244735,0.000244735
216,2195.9,0.43766,0.30383,0.81212,0.99371,0.99651,0.995,0.9368,0.30195,0.22001,0.78172,0.000241986,0.000241986,0.000241986
217,2205.85,0.4555,0.30748,0.80435,0.99287,1,0.995,0.94051,0.30915,0.2235,0.77976,0.000239238,0.000239238,0.000239238
218,2215.79,0.44651,0.31182,0.81307,0.98914,0.99466,0.995,0.93659,0.32973,0.22478,0.781,0.000236489,0.000236489,0.000236489
219,2225.79,0.46663,0.31471,0.81403,0.98989,0.9952,0.995,0.9352,0.31229,0.22033,0.78029,0.00023374,0.00023374,0.00023374
220,2235.77,0.46523,0.31661,0.81336,0.98701,0.99519,0.995,0.93004,0.32854,0.22632,0.78142,0.000230991,0.000230991,0.000230991
221,2245.77,0.4594,0.31457,0.8151,0.98624,0.99739,0.995,0.94072,0.31353,0.22114,0.7804,0.000228242,0.000228242,0.000228242
222,2255.57,0.46382,0.3194,0.80976,0.98859,0.995,0.995,0.94155,0.28984,0.21598,0.77861,0.000225493,0.000225493,0.000225493
223,2265.63,0.45266,0.30649,0.81033,0.98809,0.99566,0.995,0.94849,0.30996,0.22148,0.77915,0.000222744,0.000222744,0.000222744
224,2275.57,0.43978,0.30315,0.80698,0.99154,1,0.995,0.94637,0.30121,0.21359,0.77885,0.000219995,0.000219995,0.000219995
225,2285.71,0.4491,0.30496,0.81497,0.99312,0.99579,0.995,0.93958,0.30537,0.21753,0.77888,0.000217246,0.000217246,0.000217246
226,2295.58,0.45449,0.31599,0.81221,0.99065,0.99532,0.995,0.93301,0.30148,0.22036,0.77916,0.000214497,0.000214497,0.000214497
227,2305.6,0.44449,0.30848,0.80439,0.97978,1,0.995,0.94028,0.30216,0.22098,0.78057,0.000211749,0.000211749,0.000211749
228,2315.52,0.4522,0.31348,0.81699,0.98368,1,0.995,0.94433,0.31782,0.2242,0.78043,0.000209,0.000209,0.000209
229,2325.51,0.42972,0.29226,0.80714,0.98622,1,0.995,0.94298,0.30558,0.22496,0.77924,0.000206251,0.000206251,0.000206251
230,2335.48,0.44986,0.30637,0.80617,0.99412,0.99846,0.995,0.93854,0.29994,0.22389,0.77706,0.000203502,0.000203502,0.000203502
231,2345.38,0.44865,0.30551,0.81175,0.99336,0.99901,0.995,0.94475,0.28377,0.21307,0.77629,0.000200753,0.000200753,0.000200753
232,2355.45,0.44722,0.30534,0.81347,0.99396,0.99933,0.995,0.93631,0.30578,0.21827,0.77876,0.000198004,0.000198004,0.000198004
233,2365.4,0.44331,0.30191,0.81144,0.99365,0.99987,0.995,0.93999,0.29105,0.21576,0.77889,0.000195255,0.000195255,0.000195255
234,2375.43,0.45669,0.31441,0.81436,0.99251,1,0.995,0.93777,0.31369,0.22103,0.77936,0.000192506,0.000192506,0.000192506
235,2385.58,0.43145,0.29887,0.81081,0.99403,1,0.995,0.93943,0.30416,0.21736,0.77939,0.000189757,0.000189757,0.000189757
236,2395.65,0.44368,0.30914,0.8132,0.99066,0.99861,0.995,0.94191,0.29821,0.21534,0.77787,0.000187008,0.000187008,0.000187008
237,2405.65,0.44784,0.30436,0.80745,0.99158,0.99598,0.995,0.9422,0.29625,0.21724,0.77869,0.00018426,0.00018426,0.00018426
238,2415.7,0.4303,0.2972,0.80539,0.99124,0.9944,0.995,0.93838,0.30315,0.21531,0.77883,0.000181511,0.000181511,0.000181511
239,2425.79,0.44806,0.30346,0.80774,0.99319,0.9949,0.995,0.943,0.2885,0.21267,0.77627,0.000178762,0.000178762,0.000178762
240,2435.8,0.44932,0.30892,0.8118,0.99721,0.99506,0.995,0.93684,0.2979,0.21042,0.77723,0.000176013,0.000176013,0.000176013
241,2445.7,0.42753,0.29545,0.81298,0.99536,0.99902,0.995,0.94077,0.29805,0.20908,0.77854,0.000173264,0.000173264,0.000173264
242,2455.63,0.45159,0.30756,0.80991,0.99195,0.99585,0.995,0.94744,0.28469,0.21071,0.77654,0.000170515,0.000170515,0.000170515
243,2465.48,0.43892,0.30324,0.8082,0.98908,1,0.995,0.94848,0.27564,0.21036,0.77599,0.000167766,0.000167766,0.000167766
244,2475.5,0.42676,0.2882,0.80743,0.99336,1,0.995,0.93792,0.306,0.21796,0.77772,0.000165017,0.000165017,0.000165017
245,2485.56,0.44931,0.31774,0.81196,0.99416,0.99966,0.995,0.94312,0.28932,0.21398,0.7769,0.000162268,0.000162268,0.000162268
246,2495.58,0.44674,0.30491,0.80936,0.99312,0.99702,0.995,0.94558,0.28761,0.21144,0.77702,0.00015952,0.00015952,0.00015952
247,2505.41,0.43524,0.29591,0.81002,0.99262,0.99397,0.995,0.94162,0.2767,0.20834,0.77591,0.000156771,0.000156771,0.000156771
248,2515.51,0.41302,0.28992,0.8033,0.99307,0.99574,0.995,0.94364,0.29419,0.21036,0.7773,0.000154022,0.000154022,0.000154022
249,2525.54,0.43435,0.29872,0.81271,0.9942,0.9958,0.995,0.94149,0.29778,0.20793,0.77741,0.000151273,0.000151273,0.000151273
250,2535.76,0.42388,0.29451,0.80656,0.99323,0.9954,0.995,0.94675,0.2793,0.20409,0.77591,0.000148524,0.000148524,0.000148524
251,2545.65,0.4324,0.29707,0.80939,0.99729,0.99517,0.995,0.94151,0.28555,0.21343,0.77687,0.000145775,0.000145775,0.000145775
252,2555.58,0.41854,0.28801,0.80216,0.99073,1,0.995,0.9439,0.29249,0.21548,0.77816,0.000143026,0.000143026,0.000143026
253,2565.39,0.42692,0.29648,0.80894,0.98869,1,0.995,0.9482,0.2788,0.20993,0.77703,0.000140277,0.000140277,0.000140277
254,2575.51,0.42813,0.29213,0.80802,0.98585,0.99721,0.995,0.93976,0.30492,0.21179,0.77719,0.000137528,0.000137528,0.000137528
255,2585.42,0.43007,0.29806,0.80695,0.99319,0.99598,0.995,0.94297,0.28271,0.20222,0.77616,0.000134779,0.000134779,0.000134779
256,2595.4,0.43529,0.29413,0.80755,0.99229,0.99631,0.995,0.94078,0.30044,0.20728,0.77865,0.000132031,0.000132031,0.000132031
257,2605.29,0.43198,0.30221,0.80108,0.99316,0.99884,0.995,0.94742,0.27914,0.20886,0.77781,0.000129282,0.000129282,0.000129282
258,2615.26,0.43216,0.29284,0.80656,0.99496,0.99894,0.995,0.94556,0.28914,0.20856,0.77699,0.000126533,0.000126533,0.000126533
259,2625.43,0.43024,0.2894,0.80891,0.99523,0.9991,0.995,0.9402,0.2879,0.20551,0.7769,0.000123784,0.000123784,0.000123784
260,2635.48,0.41672,0.28841,0.80662,0.99497,0.99935,0.995,0.94452,0.2893,0.21019,0.77617,0.000121035,0.000121035,0.000121035
261,2645.41,0.41844,0.28665,0.80119,0.9945,0.99928,0.995,0.94372,0.28987,0.20939,0.77705,0.000118286,0.000118286,0.000118286
262,2655.4,0.42571,0.29067,0.80953,0.99339,0.99908,0.995,0.93994,0.28945,0.207,0.77692,0.000115537,0.000115537,0.000115537
263,2665.4,0.42604,0.28292,0.79807,0.99376,0.9991,0.995,0.94757,0.28185,0.20393,0.7751,0.000112788,0.000112788,0.000112788
264,2675.38,0.42533,0.28895,0.8039,0.9962,1,0.995,0.94436,0.29538,0.20467,0.77565,0.000110039,0.000110039,0.000110039
265,2685.39,0.41533,0.28265,0.80223,0.99476,1,0.995,0.94793,0.27438,0.20321,0.77516,0.00010729,0.00010729,0.00010729
266,2695.37,0.4214,0.27944,0.80694,0.99392,1,0.995,0.94632,0.28994,0.20482,0.77637,0.000104542,0.000104542,0.000104542
267,2705.42,0.39934,0.28207,0.79929,0.99301,0.99953,0.995,0.94734,0.28593,0.20773,0.77624,0.000101793,0.000101793,0.000101793
268,2715.42,0.4075,0.28264,0.80949,0.99473,1,0.995,0.95009,0.27045,0.20067,0.77565,9.90437e-05,9.90437e-05,9.90437e-05
269,2725.44,0.40893,0.28194,0.79931,0.99483,1,0.995,0.94202,0.29117,0.20504,0.77547,9.62948e-05,9.62948e-05,9.62948e-05
270,2735.27,0.41108,0.2774,0.80395,0.99447,1,0.995,0.95079,0.27941,0.20784,0.7751,9.35459e-05,9.35459e-05,9.35459e-05
271,2745.31,0.39914,0.28336,0.80446,0.99605,1,0.995,0.94125,0.29514,0.2038,0.77594,9.0797e-05,9.0797e-05,9.0797e-05
272,2755.3,0.40604,0.28076,0.80157,0.99624,1,0.995,0.94881,0.27857,0.19947,0.77577,8.80481e-05,8.80481e-05,8.80481e-05
273,2765.21,0.42518,0.28899,0.79951,0.99566,0.99949,0.995,0.94428,0.2831,0.20246,0.77478,8.52992e-05,8.52992e-05,8.52992e-05
274,2775.2,0.40313,0.27509,0.79864,0.99653,1,0.995,0.94469,0.28602,0.2023,0.777,8.25503e-05,8.25503e-05,8.25503e-05
275,2785.17,0.41049,0.28541,0.80607,0.99612,1,0.995,0.94426,0.28722,0.20365,0.77588,7.98014e-05,7.98014e-05,7.98014e-05
276,2795.11,0.39302,0.2698,0.79503,0.99511,1,0.995,0.94141,0.28083,0.20423,0.77462,7.70525e-05,7.70525e-05,7.70525e-05
277,2805.06,0.39319,0.27037,0.80382,0.99445,0.99983,0.995,0.94177,0.28461,0.20371,0.77529,7.43036e-05,7.43036e-05,7.43036e-05
278,2814.98,0.40832,0.27888,0.81087,0.99486,0.99939,0.995,0.9448,0.27997,0.20483,0.77618,7.15547e-05,7.15547e-05,7.15547e-05
279,2824.97,0.4036,0.27224,0.80432,0.99153,0.99767,0.995,0.9463,0.27917,0.20188,0.77528,6.88058e-05,6.88058e-05,6.88058e-05
280,2834.87,0.40658,0.28776,0.80536,0.99249,0.99862,0.995,0.9503,0.27178,0.19905,0.7746,6.60569e-05,6.60569e-05,6.60569e-05
281,2844.66,0.41993,0.28723,0.81364,0.99146,0.99782,0.995,0.94632,0.2808,0.19672,0.77483,6.3308e-05,6.3308e-05,6.3308e-05
282,2854.55,0.41791,0.2803,0.80659,0.99058,0.99763,0.995,0.9479,0.27448,0.20069,0.77442,6.05591e-05,6.05591e-05,6.05591e-05
283,2865.2,0.41165,0.27611,0.79996,0.99157,0.99842,0.995,0.95276,0.26379,0.19702,0.77488,5.78102e-05,5.78102e-05,5.78102e-05
284,2878.07,0.42759,0.28734,0.81366,0.99619,1,0.995,0.94643,0.2747,0.19648,0.77484,5.50613e-05,5.50613e-05,5.50613e-05
285,2889.86,0.40827,0.27785,0.80482,0.99462,0.99898,0.995,0.94753,0.2837,0.20037,0.77492,5.23124e-05,5.23124e-05,5.23124e-05
286,2899.82,0.39227,0.26369,0.7989,0.9938,0.99859,0.995,0.95056,0.27227,0.19583,0.77406,4.95635e-05,4.95635e-05,4.95635e-05
287,2909.61,0.40927,0.28275,0.80366,0.99598,0.9998,0.995,0.94313,0.28612,0.2034,0.77506,4.68146e-05,4.68146e-05,4.68146e-05
288,2919.6,0.40562,0.28567,0.80906,0.99541,0.99943,0.995,0.94567,0.27364,0.19818,0.77438,4.40657e-05,4.40657e-05,4.40657e-05
289,2929.59,0.39699,0.27579,0.80988,0.99538,0.99927,0.995,0.94843,0.27768,0.19602,0.77507,4.13168e-05,4.13168e-05,4.13168e-05
290,2939.56,0.39196,0.26672,0.80514,0.99675,0.99947,0.995,0.94926,0.27153,0.19492,0.77365,3.85679e-05,3.85679e-05,3.85679e-05
291,2980.49,0.36298,0.24543,0.78451,0.99211,0.99612,0.995,0.94492,0.29075,0.20058,0.77437,3.5819e-05,3.5819e-05,3.5819e-05
292,2990.46,0.36996,0.25697,0.78414,0.99188,0.99613,0.995,0.94381,0.28541,0.19914,0.77443,3.30701e-05,3.30701e-05,3.30701e-05
293,3000.36,0.35991,0.25158,0.78222,0.99216,0.99883,0.995,0.9417,0.29512,0.20485,0.77481,3.03212e-05,3.03212e-05,3.03212e-05
294,3010.3,0.35945,0.23813,0.77294,0.9907,0.99867,0.995,0.94627,0.28173,0.20221,0.77504,2.75723e-05,2.75723e-05,2.75723e-05
295,3020.04,0.36369,0.25563,0.78337,0.99016,0.99777,0.995,0.94743,0.28041,0.20495,0.77478,2.48234e-05,2.48234e-05,2.48234e-05
296,3030.03,0.36595,0.25117,0.79315,0.99013,0.99783,0.995,0.9455,0.28333,0.1983,0.77548,2.20745e-05,2.20745e-05,2.20745e-05
297,3039.84,0.36058,0.23882,0.78381,0.98994,0.99784,0.995,0.94434,0.28677,0.20086,0.77555,1.93256e-05,1.93256e-05,1.93256e-05
298,3049.9,0.34983,0.24359,0.78501,0.99548,1,0.995,0.94981,0.27489,0.19851,0.775,1.65767e-05,1.65767e-05,1.65767e-05
299,3059.71,0.36281,0.24834,0.78245,0.99579,1,0.995,0.94814,0.28172,0.199,0.77513,1.38278e-05,1.38278e-05,1.38278e-05
300,3069.58,0.37141,0.24685,0.78672,0.99592,0.99972,0.995,0.94783,0.28482,0.19929,0.77516,1.10789e-05,1.10789e-05,1.10789e-05
